Review,Label
dinner hard rock cafe spinach burger delici ambianc nice good servic quick friendli,0
alway realli enjoy visit hard rock cafe meal atmospher great waiter excel,0
food ok tipic casual dinner servic excel made us feel welcom wait time time squar probabl go wait experi long wait time,0
sceptic hand think would show substanc mistaken starter huge struggl eat main cours,0
dismal experi planet hollywood slightli concern eat complet unfound great love staff good atmospher great food truli nyc experi would go back,0
call cold morn hot breakfast buffet fresh food although huge choic effici servic certainli feel rush although difficult believ ever would cold februari morn,0
alway hard rock cafe nice decor bathroom clean food delici plenti howev ever order water unless prefer drink salti water yuk,0
everi hard rock ever eaten delici food disappoint busi place go ahead dinner crowd got around wait long min buy tshirt,2
good food reason price great locat time squar music loud good thing ask,0
go hard rock cafe expect level commerci servic food drink howev good food reason price repeat visit enjoy much,0
mani histor thing see staff excel food drink amaz well got lot food money,0
arriv wait minut tabl shown tabl waitress friendli servic good food cocktail good good night,0
miss burger ny good steak also good music great atmospher good locat great reput,0
nyc coupl time kept mean eat hard rock final got time disappoint food great staff great wait ten minut bad,0
littl wait tabl worth food yummi servic friendli fast,0
standard fare although noth particular wrong food unless visit novelti valu nyc eat elsewher usual hard rock vibe,2
order jumbo combo salad jumbo combo colder salad bartend entertain hard rock cafe decor nice,0
good atmospher food rush averag worth wait tri day get plant hollywood much better,0
better road planet hollywood music better food better servic better everyth better grab bargain well due time would love visit stay longer,0
like place server great wait long busi food great wife famili french sticki food word great love food,0
hard rock cafe food excel bit wait unless vip member well worth wait,0
dine breakfast dinner dollar u eat buffet breakfast amaz dinner best steak eaten ye may wait tabl worth everi mouth highli recommend,0
restaur high love hard rock cafã nyc disappoint definit worth visit,0
mani mani time fall back decid els go good food great ambianc nice staff definit recommend anyon visit nyc great experi least lifetim,0
food great realli go wrong menu everi servic good great seam bit unorganis first arriv wait seat,0
icon restaur icon area great food friendli servic interest memorabilia new york branch love burger enjoy ambienc,0
anybodi love great rock n roll music good food experi miss new york miss experi,0
love breakfast dec buffet breakfast eat like mapl syrup sausag die wish eaten previous last day free wifi,0
dinner found place good food drink prepar tast ambienc everyth great love come back,0
thought would hype wrong brilliant atmospher friendli staff entertain boot food cocktail tasti beyond belief would definit recommend,0
long queue tabl hour wait surpris food excel plenti servic polit effici expens burger chip,0
hard rock nyc disappoint great food extrem good servic would recommend anyon visit new york,0
disappoint time round food came freez cold twice starter main hope blip eaten hard rock cafã never issu food normal good,0
earli dinner abl get immedi sit bar staff friendli attent price fair base would definit come back,0
went three kid wait line forti five minut final made servic food greasi diner level would go spite nice decor atmospher,2
went one even fairli busi fun upbeat atmospher love memorabilia music food ok servic bad pretti busi waiter good fun,0
wait littl bit minut leverag opportuntiy coktail bar great mojito enjoy nice burger great music great r r item look,0
nice locat nice friendli staff averag food interest artefact wall though worth tri,0
server nice servic bit slow food averag memorabilia best part place get earli beat line,0
four us went hard rock time squar good experi good food everyon enjoy night also desert great,0
went new york curios go variou restaur must go downstair drunk must sit around bar dark insid lot bright light good atmospher drink reason price,0
wonder atmospher awesom food welcom staff one best place new york certainli back,0
